geneid,KaKs_bases,KaKs_r,n_blocks,pos_info,KaKs_bases2,KaKs_r2,n_blocks2,pos_info2
FUN_015610,0,0.0,0,pos,0,0.0,0,pos
FUN_003905,0,0.0,0,pos,0,0.0,0,pos
FUN_001344,0,0.0,0,pos,0,0.0,0,pos
FUN_002633,42,0.047619047619047616,0,pos,0,0.0,0,pos
FUN_004472,0,0.0,0,pos,0,0.0,0,pos
FUN_003054,30,0.010940919037199124,0,pos,0,0.0,0,pos
FUN_004706,246,0.21465968586387435,3,pos_s36_e72_s594_e648_s840_e912,12,0.010471204188481676,0,pos
FUN_004402,252,0.22340425531914893,3,pos_s744_e840_s870_e954_s1020_e1080,114,0.10106382978723404,2,pos_s750_e822_s870_e906
FUN_001304,6,0.004098360655737705,0,pos,0,0.0,0,pos
FUN_010492,0,0.0,0,pos,0,0.0,0,pos
FUN_007279,42,0.056,0,pos,42,0.056,0,pos
FUN_009656,0,0.0,0,pos,0,0.0,0,pos
FUN_016530,0,0.0,0,pos,0,0.0,0,pos
FUN_009509,0,0.0,0,pos,0,0.0,0,pos
FUN_004741,66,0.02517162471395881,2,pos_s1044_e1074_s1872_e1902,48,0.018306636155606407,1,pos_s1872_e1902
FUN_009566,36,0.13953488372093023,1,pos_s126_e162,0,0.0,0,pos
FUN_002011,132,0.2268041237113402,1,pos_s30_e162,114,0.1958762886597938,1,pos_s54_e138
FUN_010809,102,0.05246913580246913,2,pos_s354_e426_s480_e510,30,0.015432098765432098,1,pos_s396_e426
FUN_000505,0,0.0,0,pos,0,0.0,0,pos
FUN_002555,108,0.07228915662650602,2,pos_s390_e462_s468_e504,24,0.01606425702811245,0,pos
FUN_011805,0,0.0,0,pos,0,0.0,0,pos
FUN_002483,0,0.0,0,pos,0,0.0,0,pos
FUN_001482,108,0.08411214953271028,1,pos_s0_e108,0,0.0,0,pos
FUN_001834,18,0.012711864406779662,0,pos,0,0.0,0,pos
FUN_005020,0,0.0,0,pos,0,0.0,0,pos
FUN_001247,0,0.0,0,pos,0,0.0,0,pos
FUN_012164,0,0.0,0,pos,0,0.0,0,pos
FUN_007099,60,0.02320185614849188,1,pos_s2424_e2466,18,0.0069605568445475635,0,pos
FUN_005101,54,0.033582089552238806,0,pos,6,0.0037313432835820895,0,pos
FUN_011546,0,0.0,0,pos,0,0.0,0,pos
FUN_006361,0,0.0,0,pos,0,0.0,0,pos
FUN_009599,180,0.08042895442359249,3,pos_s0_e30_s276_e312_s1302_e1386,78,0.03485254691689008,1,pos_s1314_e1368
FUN_002400,0,0.0,0,pos,0,0.0,0,pos
FUN_010101,0,0.0,0,pos,0,0.0,0,pos
FUN_015440,0,0.0,0,pos,0,0.0,0,pos
FUN_002232,0,0.0,0,pos,0,0.0,0,pos
FUN_004897,0,0.0,0,pos,0,0.0,0,pos
FUN_016341,0,0.0,0,pos,0,0.0,0,pos
FUN_005883,0,0.0,0,pos,0,0.0,0,pos
FUN_016219,0,0.0,0,pos,0,0.0,0,pos
FUN_015681,0,0.0,0,pos,0,0.0,0,pos
FUN_009152,108,0.06040268456375839,2,pos_s186_e222_s240_e270,0,0.0,0,pos
FUN_006266,0,0.0,0,pos,0,0.0,0,pos
FUN_009421,0,0.0,0,pos,0,0.0,0,pos
FUN_008377,0,0.0,0,pos,0,0.0,0,pos
FUN_016794,0,0.0,0,pos,0,0.0,0,pos
FUN_008408,0,0.0,0,pos,0,0.0,0,pos
FUN_001938,0,0.0,0,pos,0,0.0,0,pos
FUN_008309,0,0.0,0,pos,0,0.0,0,pos
FUN_016802,0,0.0,0,pos,0,0.0,0,pos
FUN_010088,330,0.07857142857142857,6,pos_s522_e564_s714_e744_s774_e804_s1032_e1146_s1416_e1446_s2220_e2268,126,0.03,1,pos_s1032_e1146
FUN_005506,96,0.03818615751789976,0,pos,60,0.02386634844868735,0,pos
FUN_002302,0,0.0,0,pos,0,0.0,0,pos
FUN_010633,702,0.11132254995242626,9,pos_s1980_e2214_s2532_e2574_s2874_e2910_s3384_e3480_s4656_e4692_s5286_e5316_s5358_e5388_s5544_e5586_s6228_e6270,174,0.02759276879162702,2,pos_s2022_e2082_s2166_e2214
FUN_015543,0,0.0,0,pos,0,0.0,0,pos
FUN_005543,0,0.0,0,pos,0,0.0,0,pos
FUN_005394,0,0.0,0,pos,0,0.0,0,pos
FUN_008813,66,0.05238095238095238,0,pos,0,0.0,0,pos
FUN_004766,0,0.0,0,pos,0,0.0,0,pos
FUN_010482,0,0.0,0,pos,0,0.0,0,pos
FUN_006488,0,0.0,0,pos,0,0.0,0,pos
FUN_005540,0,0.0,0,pos,0,0.0,0,pos
FUN_009005,0,0.0,0,pos,0,0.0,0,pos
FUN_008863,30,0.020242914979757085,1,pos_s1230_e1260,18,0.012145748987854251,0,pos
FUN_007013,6,0.001182033096926714,0,pos,0,0.0,0,pos
FUN_007256,0,0.0,0,pos,0,0.0,0,pos
FUN_008125,0,0.0,0,pos,0,0.0,0,pos
FUN_004661,336,0.20363636363636364,3,pos_s1050_e1080_s1110_e1194_s1218_e1398,144,0.08727272727272728,1,pos_s1218_e1350
FUN_003248,24,0.0273972602739726,0,pos,18,0.02054794520547945,0,pos
FUN_003824,6,0.0030581039755351682,0,pos,0,0.0,0,pos
FUN_001139,0,0.0,0,pos,0,0.0,0,pos
FUN_009980,0,0.0,0,pos,0,0.0,0,pos
FUN_015631,0,0.0,0,pos,0,0.0,0,pos
FUN_004864,0,0.0,0,pos,0,0.0,0,pos
FUN_003870,150,0.061274509803921566,2,pos_s1920_e2028_s2310_e2340,84,0.03431372549019608,1,pos_s1944_e1998
FUN_007826,42,0.03070175438596491,0,pos,0,0.0,0,pos
FUN_005311,18,0.006237006237006237,0,pos,0,0.0,0,pos
FUN_003971,48,0.03619909502262444,1,pos_s402_e450,0,0.0,0,pos
FUN_008152,114,0.03345070422535211,2,pos_s1596_e1632_s1650_e1716,48,0.014084507042253521,1,pos_s1650_e1680
FUN_009046,0,0.0,0,pos,0,0.0,0,pos
FUN_005449,0,0.0,0,pos,0,0.0,0,pos
FUN_000002,0,0.0,0,pos,0,0.0,0,pos
FUN_011575,0,0.0,0,pos,0,0.0,0,pos
FUN_006839,84,0.04590163934426229,1,pos_s1098_e1182,54,0.029508196721311476,1,pos_s1134_e1170
FUN_009264,0,0.0,0,pos,0,0.0,0,pos
FUN_005870,0,0.0,0,pos,0,0.0,0,pos
FUN_009149,12,0.006269592476489028,0,pos,0,0.0,0,pos
FUN_016504,0,0.0,0,pos,0,0.0,0,pos
FUN_010509,0,0.0,0,pos,0,0.0,0,pos
FUN_012358,0,0.0,0,pos,0,0.0,0,pos
FUN_016581,0,0.0,0,pos,0,0.0,0,pos
FUN_003095,102,0.043701799485861184,1,pos_s1422_e1524,66,0.028277634961439587,1,pos_s1422_e1488
FUN_002043,0,0.0,0,pos,0,0.0,0,pos
FUN_011335,0,0.0,0,pos,0,0.0,0,pos
FUN_002186,54,0.03734439834024896,1,pos_s108_e150,0,0.0,0,pos
FUN_000532,0,0.0,0,pos,0,0.0,0,pos
FUN_000075,0,0.0,0,pos,0,0.0,0,pos
FUN_006826,102,0.0367170626349892,1,pos_s2076_e2166,42,0.01511879049676026,1,pos_s2076_e2118
FUN_000221,0,0.0,0,pos,0,0.0,0,pos
FUN_011471,60,0.08771929824561403,1,pos_s186_e234,6,0.008771929824561403,0,pos
FUN_006321,0,0.0,0,pos,0,0.0,0,pos
FUN_009052,0,0.0,0,pos,0,0.0,0,pos
FUN_005814,0,0.0,0,pos,0,0.0,0,pos
FUN_004703,0,0.0,0,pos,0,0.0,0,pos
FUN_009328,288,0.1568627450980392,3,pos_s162_e192_s1056_e1128_s1170_e1326,114,0.06209150326797386,1,pos_s1176_e1212
FUN_000981,0,0.0,0,pos,0,0.0,0,pos
FUN_010861,0,0.0,0,pos,0,0.0,0,pos
FUN_002765,0,0.0,0,pos,0,0.0,0,pos
FUN_007726,0,0.0,0,pos,0,0.0,0,pos
FUN_010431,144,0.07250755287009064,2,pos_s1254_e1326_s1332_e1374,24,0.012084592145015106,0,pos
FUN_007949,96,0.047058823529411764,1,pos_s1830_e1890,48,0.023529411764705882,0,pos
FUN_016710,0,0.0,0,pos,0,0.0,0,pos
FUN_003053,84,0.05054151624548736,1,pos_s24_e90,0,0.0,0,pos
FUN_003375,60,0.018148820326678767,1,pos_s1242_e1278,0,0.0,0,pos
FUN_006002,0,0.0,0,pos,0,0.0,0,pos
FUN_002815,0,0.0,0,pos,0,0.0,0,pos
FUN_006759,0,0.0,0,pos,0,0.0,0,pos
FUN_001241,0,0.0,0,pos,0,0.0,0,pos
FUN_009036,84,0.05,2,pos_s1062_e1110_s1350_e1386,36,0.02142857142857143,1,pos_s1074_e1110
FUN_008793,0,0.0,0,pos,0,0.0,0,pos
FUN_010876,66,0.015647226173541962,1,pos_s2952_e3000,0,0.0,0,pos
FUN_002127,0,0.0,0,pos,0,0.0,0,pos
FUN_002315,42,0.028455284552845527,1,pos_s1392_e1434,0,0.0,0,pos
FUN_012201,0,0.0,0,pos,0,0.0,0,pos
FUN_009780,0,0.0,0,pos,0,0.0,0,pos
FUN_005579,0,0.0,0,pos,0,0.0,0,pos
FUN_010402,0,0.0,0,pos,0,0.0,0,pos
FUN_004108,0,0.0,0,pos,0,0.0,0,pos
FUN_009947,114,0.11875,2,pos_s78_e126_s702_e756,6,0.00625,0,pos
FUN_001116,42,0.0034619188921859545,1,pos_s10848_e10878,24,0.0019782393669634025,0,pos
FUN_007784,0,0.0,0,pos,0,0.0,0,pos
FUN_003198,0,0.0,0,pos,0,0.0,0,pos
FUN_004878,0,0.0,0,pos,0,0.0,0,pos
FUN_000700,66,0.18032786885245902,1,pos_s6_e72,0,0.0,0,pos
FUN_009289,0,0.0,0,pos,0,0.0,0,pos
FUN_012204,0,0.0,0,pos,0,0.0,0,pos
FUN_016450,108,0.1487603305785124,1,pos_s30_e138,0,0.0,0,pos
FUN_006830,0,0.0,0,pos,0,0.0,0,pos
FUN_004826,0,0.0,0,pos,0,0.0,0,pos
FUN_000941,30,0.032467532467532464,1,pos_s246_e276,30,0.032467532467532464,1,pos_s246_e276
FUN_002346,480,0.215633423180593,4,pos_s552_e594_s624_e660_s810_e948_s1710_e1902,216,0.09703504043126684,2,pos_s1710_e1788_s2154_e2220
FUN_009760,0,0.0,0,pos,0,0.0,0,pos
FUN_016870,0,0.0,0,pos,0,0.0,0,pos
FUN_010846,0,0.0,0,pos,0,0.0,0,pos
FUN_009305,0,0.0,0,pos,0,0.0,0,pos
FUN_002319,0,0.0,0,pos,0,0.0,0,pos
FUN_003695,0,0.0,0,pos,0,0.0,0,pos
FUN_010902,30,0.017421602787456445,0,pos,6,0.003484320557491289,0,pos
FUN_003374,0,0.0,0,pos,0,0.0,0,pos
FUN_004101,0,0.0,0,pos,0,0.0,0,pos
FUN_007791,282,0.2025862068965517,5,pos_s162_e222_s876_e918_s930_e990_s1146_e1200_s1218_e1260,150,0.10775862068965517,3,pos_s876_e918_s930_e990_s1146_e1176
FUN_003434,24,0.017543859649122806,0,pos,0,0.0,0,pos
FUN_007892,0,0.0,0,pos,0,0.0,0,pos
FUN_011364,0,0.0,0,pos,0,0.0,0,pos
FUN_005851,0,0.0,0,pos,0,0.0,0,pos
FUN_005712,0,0.0,0,pos,0,0.0,0,pos
FUN_005125,54,0.03501945525291829,1,pos_s1002_e1044,42,0.027237354085603113,1,pos_s1002_e1044
FUN_004445,0,0.0,0,pos,0,0.0,0,pos
FUN_002772,0,0.0,0,pos,0,0.0,0,pos
FUN_010182,0,0.0,0,pos,0,0.0,0,pos
FUN_006481,0,0.0,0,pos,0,0.0,0,pos
FUN_011373,198,0.028695652173913042,4,pos_s750_e780_s1032_e1074_s3372_e3420_s4068_e4116,90,0.013043478260869565,2,pos_s1038_e1068_s4080_e4116
FUN_000606,0,0.0,0,pos,0,0.0,0,pos
FUN_001849,0,0.0,0,pos,0,0.0,0,pos
FUN_011813,0,0.0,0,pos,0,0.0,0,pos
FUN_007112,0,0.0,0,pos,0,0.0,0,pos
FUN_005980,0,0.0,0,pos,0,0.0,0,pos
FUN_007353,12,0.007326007326007326,0,pos,0,0.0,0,pos
FUN_003535,0,0.0,0,pos,0,0.0,0,pos
FUN_004155,12,0.02,0,pos,0,0.0,0,pos
FUN_000373,0,0.0,0,pos,0,0.0,0,pos
FUN_001361,0,0.0,0,pos,0,0.0,0,pos
FUN_007764,0,0.0,0,pos,0,0.0,0,pos
FUN_001570,0,0.0,0,pos,0,0.0,0,pos
FUN_004872,6,0.001694915254237288,0,pos,0,0.0,0,pos
FUN_007424,0,0.0,0,pos,0,0.0,0,pos
FUN_006577,114,0.2345679012345679,1,pos_s180_e222,6,0.012345679012345678,0,pos
FUN_008512,0,0.0,0,pos,0,0.0,0,pos
FUN_002956,0,0.0,0,pos,0,0.0,0,pos
FUN_005709,42,0.026119402985074626,1,pos_s1410_e1446,0,0.0,0,pos
FUN_007485,42,0.026615969581749048,0,pos,12,0.0076045627376425855,0,pos
FUN_004283,636,0.11572052401746726,7,pos_s612_e714_s1098_e1152_s1326_e1440_s1818_e1878_s2718_e2826_s3252_e3294_s4614_e4686,210,0.03820960698689956,2,pos_s678_e714_s2724_e2826
FUN_006558,0,0.0,0,pos,0,0.0,0,pos
FUN_007573,0,0.0,0,pos,0,0.0,0,pos
FUN_012066,0,0.0,0,pos,0,0.0,0,pos
FUN_002404,6,0.005208333333333333,0,pos,0,0.0,0,pos
FUN_007754,0,0.0,0,pos,0,0.0,0,pos
FUN_012273,0,0.0,0,pos,0,0.0,0,pos
FUN_011819,0,0.0,0,pos,0,0.0,0,pos
FUN_006151,0,0.0,0,pos,0,0.0,0,pos
FUN_002440,0,0.0,0,pos,0,0.0,0,pos
FUN_003686,0,0.0,0,pos,0,0.0,0,pos
FUN_001942,0,0.0,0,pos,0,0.0,0,pos
FUN_004231,54,0.5,1,pos_s30_e66,12,0.1111111111111111,0,pos
FUN_006218,0,0.0,0,pos,0,0.0,0,pos
FUN_003614,6,0.009900990099009901,0,pos,0,0.0,0,pos
FUN_006856,0,0.0,0,pos,0,0.0,0,pos
FUN_006395,0,0.0,0,pos,0,0.0,0,pos
FUN_015892,0,0.0,0,pos,0,0.0,0,pos
FUN_005563,36,0.05172413793103448,0,pos,18,0.02586206896551724,0,pos
FUN_000884,0,0.0,0,pos,0,0.0,0,pos
FUN_006377,0,0.0,0,pos,0,0.0,0,pos
FUN_004375,114,0.07279693486590039,2,pos_s792_e870_s1500_e1530,48,0.03065134099616858,1,pos_s792_e834
FUN_008101,0,0.0,0,pos,0,0.0,0,pos
FUN_003087,138,0.0744336569579288,2,pos_s996_e1074_s1188_e1218,78,0.042071197411003236,1,pos_s1008_e1068
FUN_006884,0,0.0,0,pos,0,0.0,0,pos
FUN_016382,0,0.0,0,pos,0,0.0,0,pos
FUN_004749,54,0.024861878453038673,1,pos_s642_e678,6,0.0027624309392265192,0,pos
FUN_015853,0,0.0,0,pos,0,0.0,0,pos
FUN_000211,0,0.0,0,pos,0,0.0,0,pos
FUN_004111,0,0.0,0,pos,0,0.0,0,pos
FUN_004310,114,0.08444444444444445,1,pos_s858_e972,60,0.044444444444444446,1,pos_s858_e900
FUN_015504,0,0.0,0,pos,0,0.0,0,pos
FUN_003376,30,0.028901734104046242,1,pos_s0_e30,0,0.0,0,pos
FUN_011360,354,0.12526539278131635,6,pos_s468_e510_s516_e582_s1800_e1866_s2064_e2106_s2418_e2460_s2778_e2814,36,0.012738853503184714,0,pos
FUN_001665,0,0.0,0,pos,0,0.0,0,pos
FUN_005296,0,0.0,0,pos,0,0.0,0,pos
FUN_016720,0,0.0,0,pos,0,0.0,0,pos
FUN_002139,0,0.0,0,pos,0,0.0,0,pos
FUN_003755,0,0.0,0,pos,0,0.0,0,pos
FUN_009295,126,0.07317073170731707,2,pos_s318_e402_s432_e462,24,0.013937282229965157,0,pos
FUN_007670,0,0.0,0,pos,0,0.0,0,pos
FUN_006609,0,0.0,0,pos,0,0.0,0,pos
FUN_009953,6,0.0038022813688212928,0,pos,0,0.0,0,pos
FUN_003993,114,0.10919540229885058,1,pos_s306_e420,114,0.10919540229885058,1,pos_s306_e420
FUN_005742,60,0.06097560975609756,1,pos_s126_e162,0,0.0,0,pos
FUN_008329,0,0.0,0,pos,0,0.0,0,pos
FUN_002619,0,0.0,0,pos,0,0.0,0,pos
FUN_001959,0,0.0,0,pos,0,0.0,0,pos
FUN_004216,18,0.017964071856287425,0,pos,0,0.0,0,pos
FUN_010008,36,0.017142857142857144,1,pos_s444_e480,0,0.0,0,pos
FUN_000038,0,0.0,0,pos,0,0.0,0,pos
FUN_010447,0,0.0,0,pos,0,0.0,0,pos
FUN_008993,0,0.0,0,pos,0,0.0,0,pos
FUN_009375,0,0.0,0,pos,0,0.0,0,pos
FUN_010567,0,0.0,0,pos,0,0.0,0,pos
FUN_012062,0,0.0,0,pos,0,0.0,0,pos
FUN_006375,6,0.0035087719298245615,0,pos,6,0.0035087719298245615,0,pos
FUN_016322,0,0.0,0,pos,0,0.0,0,pos
FUN_000366,60,0.02512562814070352,1,pos_s348_e408,36,0.01507537688442211,1,pos_s348_e384
FUN_008198,330,0.07246376811594203,5,pos_s0_e36_s1368_e1446_s2940_e3024_s3150_e3186_s3192_e3222,54,0.011857707509881422,1,pos_s3192_e3222
FUN_003886,0,0.0,0,pos,0,0.0,0,pos
FUN_011108,48,0.055944055944055944,1,pos_s222_e264,0,0.0,0,pos
FUN_008314,0,0.0,0,pos,0,0.0,0,pos
FUN_007566,0,0.0,0,pos,0,0.0,0,pos
FUN_012069,0,0.0,0,pos,0,0.0,0,pos
FUN_000046,258,0.05162064825930372,3,pos_s462_e582_s642_e738_s3390_e3420,60,0.012004801920768308,1,pos_s510_e570
FUN_000711,48,0.02702702702702703,1,pos_s144_e192,0,0.0,0,pos
FUN_011002,468,0.05909090909090909,5,pos_s1290_e1326_s4500_e4614_s4620_e4656_s4674_e4728_s6072_e6132,108,0.013636363636363636,1,pos_s4524_e4614
FUN_000480,0,0.0,0,pos,0,0.0,0,pos
FUN_006546,0,0.0,0,pos,0,0.0,0,pos
FUN_005384,24,0.005681818181818182,0,pos,0,0.0,0,pos
FUN_003324,6,0.002702702702702703,0,pos,0,0.0,0,pos
FUN_005585,0,0.0,0,pos,0,0.0,0,pos
FUN_015423,0,0.0,0,pos,0,0.0,0,pos
FUN_010635,0,0.0,0,pos,0,0.0,0,pos
FUN_001209,0,0.0,0,pos,0,0.0,0,pos
FUN_008659,0,0.0,0,pos,0,0.0,0,pos
FUN_007107,0,0.0,0,pos,0,0.0,0,pos
FUN_015825,0,0.0,0,pos,0,0.0,0,pos
FUN_004254,0,0.0,0,pos,0,0.0,0,pos
FUN_009396,0,0.0,0,pos,0,0.0,0,pos
FUN_003422,60,0.02403846153846154,0,pos,0,0.0,0,pos
FUN_003208,0,0.0,0,pos,0,0.0,0,pos
FUN_005419,0,0.0,0,pos,0,0.0,0,pos
FUN_009964,0,0.0,0,pos,0,0.0,0,pos
FUN_010085,12,0.012658227848101266,0,pos,0,0.0,0,pos
FUN_000660,0,0.0,0,pos,0,0.0,0,pos
FUN_016481,0,0.0,0,pos,0,0.0,0,pos
FUN_011593,0,0.0,0,pos,0,0.0,0,pos
FUN_000646,0,0.0,0,pos,0,0.0,0,pos
FUN_005723,354,0.04232424677187949,5,pos_s1932_e1986_s5076_e5124_s6624_e6666_s6738_e6804_s8226_e8286,138,0.01649928263988522,2,pos_s6738_e6804_s8238_e8286
FUN_005952,0,0.0,0,pos,0,0.0,0,pos
FUN_015869,0,0.0,0,pos,0,0.0,0,pos
FUN_008908,0,0.0,0,pos,0,0.0,0,pos
FUN_007653,0,0.0,0,pos,0,0.0,0,pos
FUN_011998,0,0.0,0,pos,0,0.0,0,pos
FUN_004910,0,0.0,0,pos,0,0.0,0,pos
FUN_008261,0,0.0,0,pos,0,0.0,0,pos
FUN_004173,30,0.024390243902439025,0,pos,0,0.0,0,pos
FUN_006355,84,0.1590909090909091,1,pos_s420_e504,30,0.056818181818181816,0,pos
FUN_009835,0,0.0,0,pos,0,0.0,0,pos
FUN_002678,156,0.11607142857142858,3,pos_s228_e300_s360_e396_s420_e468,54,0.04017857142857143,1,pos_s366_e396
FUN_015659,0,0.0,0,pos,0,0.0,0,pos
FUN_015863,0,0.0,0,pos,0,0.0,0,pos
FUN_008790,18,0.008403361344537815,0,pos,0,0.0,0,pos
FUN_008002,18,0.009009009009009009,0,pos,0,0.0,0,pos
FUN_000968,84,0.026465028355387523,1,pos_s3006_e3090,0,0.0,0,pos
FUN_016005,0,0.0,0,pos,0,0.0,0,pos
FUN_004038,114,0.03815261044176707,1,pos_s228_e342,114,0.03815261044176707,1,pos_s228_e342
FUN_001642,0,0.0,0,pos,0,0.0,0,pos
FUN_012388,0,0.0,0,pos,0,0.0,0,pos
FUN_010491,426,0.06047700170357751,6,pos_s174_e210_s1566_e1644_s2016_e2064_s3264_e3300_s4002_e4050_s4452_e4530,114,0.016183986371379896,2,pos_s174_e210_s1608_e1644
FUN_010612,48,0.024691358024691357,1,pos_s1878_e1926,0,0.0,0,pos
FUN_000165,6,0.006369426751592357,0,pos,0,0.0,0,pos
FUN_008709,84,0.112,1,pos_s0_e84,84,0.112,1,pos_s0_e84
FUN_015857,0,0.0,0,pos,0,0.0,0,pos
FUN_001303,0,0.0,0,pos,0,0.0,0,pos
FUN_000414,0,0.0,0,pos,0,0.0,0,pos
FUN_007234,0,0.0,0,pos,0,0.0,0,pos
FUN_005421,12,0.008695652173913044,0,pos,0,0.0,0,pos
FUN_008445,0,0.0,0,pos,0,0.0,0,pos
FUN_003517,36,0.03208556149732621,0,pos,6,0.0053475935828877,0,pos
FUN_000651,0,0.0,0,pos,0,0.0,0,pos
FUN_016183,0,0.0,0,pos,0,0.0,0,pos
FUN_004881,0,0.0,0,pos,0,0.0,0,pos
FUN_001862,0,0.0,0,pos,0,0.0,0,pos
FUN_001232,72,0.01507537688442211,1,pos_s534_e570,0,0.0,0,pos
FUN_002653,36,0.012371134020618556,1,pos_s2844_e2874,30,0.010309278350515464,1,pos_s2844_e2874
FUN_006237,0,0.0,0,pos,0,0.0,0,pos
FUN_016865,0,0.0,0,pos,0,0.0,0,pos
FUN_008637,0,0.0,0,pos,0,0.0,0,pos
FUN_009242,48,0.24242424242424243,1,pos_s144_e192,0,0.0,0,pos
FUN_005685,6,0.001996007984031936,0,pos,0,0.0,0,pos
FUN_002760,0,0.0,0,pos,0,0.0,0,pos
FUN_004594,0,0.0,0,pos,0,0.0,0,pos
FUN_001108,0,0.0,0,pos,0,0.0,0,pos
FUN_006018,48,0.013289036544850499,1,pos_s720_e768,0,0.0,0,pos
FUN_009510,0,0.0,0,pos,0,0.0,0,pos
FUN_001693,24,0.026845637583892617,0,pos,0,0.0,0,pos
FUN_011286,6,0.004310344827586207,0,pos,0,0.0,0,pos
FUN_002628,0,0.0,0,pos,0,0.0,0,pos
FUN_000290,6,0.0024813895781637717,0,pos,0,0.0,0,pos
FUN_007905,102,0.03563941299790356,1,pos_s1386_e1482,0,0.0,0,pos
FUN_009080,6,0.0017605633802816902,0,pos,0,0.0,0,pos
FUN_015886,0,0.0,0,pos,0,0.0,0,pos
FUN_010361,66,0.021825396825396824,1,pos_s2484_e2514,0,0.0,0,pos
FUN_008505,0,0.0,0,pos,0,0.0,0,pos
FUN_000577,0,0.0,0,pos,0,0.0,0,pos
FUN_000240,0,0.0,0,pos,0,0.0,0,pos
FUN_016452,24,0.023809523809523808,0,pos,18,0.017857142857142856,0,pos
FUN_009825,24,0.022727272727272728,0,pos,0,0.0,0,pos
FUN_008757,0,0.0,0,pos,0,0.0,0,pos
FUN_016217,0,0.0,0,pos,0,0.0,0,pos
FUN_001589,42,0.0440251572327044,0,pos,0,0.0,0,pos
FUN_000837,0,0.0,0,pos,0,0.0,0,pos
FUN_016834,0,0.0,0,pos,0,0.0,0,pos
FUN_003212,30,0.009727626459143969,1,pos_s1812_e1842,0,0.0,0,pos
FUN_008920,0,0.0,0,pos,0,0.0,0,pos
FUN_011565,0,0.0,0,pos,0,0.0,0,pos
FUN_008678,0,0.0,0,pos,0,0.0,0,pos
FUN_008703,126,0.1590909090909091,1,pos_s0_e60,0,0.0,0,pos
FUN_000785,0,0.0,0,pos,0,0.0,0,pos
FUN_007163,0,0.0,0,pos,0,0.0,0,pos
FUN_001513,0,0.0,0,pos,0,0.0,0,pos
FUN_006135,78,0.029213483146067417,1,pos_s2526_e2598,0,0.0,0,pos
FUN_008827,18,0.014492753623188406,0,pos,0,0.0,0,pos
FUN_001908,0,0.0,0,pos,0,0.0,0,pos
FUN_009988,198,0.3793103448275862,1,pos_s42_e168,114,0.21839080459770116,2,pos_s72_e102_s126_e168
FUN_003617,6,0.002688172043010753,0,pos,0,0.0,0,pos
FUN_007323,30,0.08620689655172414,1,pos_s54_e84,0,0.0,0,pos
FUN_015318,0,0.0,0,pos,0,0.0,0,pos
FUN_001685,0,0.0,0,pos,0,0.0,0,pos
FUN_002128,0,0.0,0,pos,0,0.0,0,pos
FUN_011433,408,0.06482364156339371,5,pos_s1302_e1344_s1656_e1764_s2898_e2988_s3408_e3444_s4548_e4626,192,0.030505243088655862,2,pos_s2898_e2970_s4560_e4626
FUN_010955,60,0.06369426751592357,1,pos_s246_e282,0,0.0,0,pos
FUN_003018,0,0.0,0,pos,0,0.0,0,pos
FUN_002473,0,0.0,0,pos,0,0.0,0,pos
FUN_015826,0,0.0,0,pos,0,0.0,0,pos
FUN_009220,0,0.0,0,pos,0,0.0,0,pos
FUN_003234,0,0.0,0,pos,0,0.0,0,pos
FUN_015664,0,0.0,0,pos,0,0.0,0,pos
FUN_015732,0,0.0,0,pos,0,0.0,0,pos
FUN_016451,72,0.09090909090909091,1,pos_s696_e726,12,0.015151515151515152,0,pos
FUN_006628,0,0.0,0,pos,0,0.0,0,pos
FUN_000476,0,0.0,0,pos,0,0.0,0,pos
FUN_002646,0,0.0,0,pos,0,0.0,0,pos
FUN_006726,0,0.0,0,pos,0,0.0,0,pos
FUN_010929,0,0.0,0,pos,0,0.0,0,pos
FUN_006960,0,0.0,0,pos,0,0.0,0,pos
FUN_002333,12,0.022727272727272728,0,pos,0,0.0,0,pos
FUN_007953,0,0.0,0,pos,0,0.0,0,pos
FUN_003862,54,0.01639344262295082,1,pos_s1932_e1968,0,0.0,0,pos
FUN_006357,0,0.0,0,pos,0,0.0,0,pos
FUN_006316,0,0.0,0,pos,0,0.0,0,pos
FUN_012418,0,0.0,0,pos,0,0.0,0,pos
FUN_001001,0,0.0,0,pos,0,0.0,0,pos
FUN_007634,0,0.0,0,pos,0,0.0,0,pos
FUN_010946,0,0.0,0,pos,0,0.0,0,pos
FUN_003657,12,0.009852216748768473,0,pos,0,0.0,0,pos
FUN_008204,0,0.0,0,pos,0,0.0,0,pos
FUN_016563,0,0.0,0,pos,0,0.0,0,pos
FUN_009336,12,0.011111111111111112,0,pos,0,0.0,0,pos
FUN_002654,72,0.02247191011235955,0,pos,6,0.0018726591760299626,0,pos
FUN_016777,0,0.0,0,pos,0,0.0,0,pos
FUN_007199,0,0.0,0,pos,0,0.0,0,pos
FUN_001090,0,0.0,0,pos,0,0.0,0,pos
FUN_005823,0,0.0,0,pos,0,0.0,0,pos
FUN_004926,0,0.0,0,pos,0,0.0,0,pos
FUN_008472,0,0.0,0,pos,0,0.0,0,pos
FUN_007486,0,0.0,0,pos,0,0.0,0,pos
FUN_003124,66,0.02240325865580448,0,pos,60,0.020366598778004074,0,pos
FUN_005145,60,0.04032258064516129,1,pos_s372_e432,0,0.0,0,pos
FUN_008085,0,0.0,0,pos,0,0.0,0,pos
FUN_000652,0,0.0,0,pos,0,0.0,0,pos
